Label,Text
false,"O transporte coletivo é ineficiente"
false,"Os hospitais são lentos"
false,"A coleta de lixo é irregular"
false,"Os impostos são altos"
false,"A cidade é perigosa"
false,"Os serviços públicos são ruins"
false,"O saneamento básico é precário"
false,"A iluminação pública é ruim"
false,"Os motoristas são imprudentes"
false,"Os parques estão sujos"
false,"O comércio é caro"
true,"A cidade é bem estruturada e limpa"
true,"Os parques são seguros e bem cuidados"
true,"O transporte público é acessível e eficiente"
true,"Os moradores são amigáveis e educados"
true,"As ruas são bem pavimentadas e iluminadas"
true,"A cidade oferece lazer e cultura de qualidade"
true,"O comércio local é variado e acessível"
true,"A coleta de lixo é regular e eficiente"
true,"Os impostos são bem aplicados em melhorias"
true,"O trânsito é organizado e tranquilo"
true,"O transporte alternativo é prático e econômico"
true,"A segurança pública é eficiente e visível"
true,"Os bairros são tranquilos e arborizados"
true,"As escolas públicas têm boa infraestrutura"
true,"Os serviços digitais da prefeitura são rápidos"
true,"A cidade investe em sustentabilidade"
true,"A iluminação pública é moderna e eficaz"
true,"Os hospitais são bem equipados e limpos"
true,"O ar é puro e o clima é agradável"
true,"O saneamento básico é completo e funcional"
true,"A cidade oferece oportunidades de emprego"
true,"O comércio é movimentado e confiável"
true,"Os parques são ótimos para atividades físicas"
true,"A segurança é reforçada com policiamento ativo"
true,"O custo de vida é equilibrado e acessível"
true,"A cidade é referência em qualidade de vida"
true,"Os motoristas respeitam pedestres e ciclistas"
true,"As ruas são largas e bem sinalizadas"
true,"Os bairros são bem planejados e seguros"
true,"O transporte público é confortável e moderno"
true,"A coleta seletiva funciona bem"
true,"A cidade é organizada e acolhedora"
true,"Os serviços públicos funcionam adequadamente"
true,"A iluminação das praças é excelente"
true,"Os parques são limpos e bem frequentados"
true,"Os hospitais públicos têm bom atendimento"
true,"O comércio local oferece bons preços"
true,"O transporte é rápido e confiável"
true,"A segurança é prioridade para os governantes"
true,"Os bairros têm boa infraestrutura"
true,"O custo de moradia é justo"
true,"Os moradores são gentis e prestativos"
true,"A cidade é bonita e bem cuidada"
true,"Os impostos são aplicados de forma transparente"
true,"A prefeitura ouve os cidadãos"
true,"A internet é estável e rápida"
true,"Os parques têm espaços para famílias"
true,"A cidade incentiva o uso de bicicletas"
true,"Os motoristas são prudentes no trânsito"
true,"A coleta de lixo é feita com eficiência"
false,"A cidade é desorganizada e suja"
false,"Os hospitais estão superlotados e lentos"
false,"O transporte público é caro e ineficaz"
false,"A iluminação pública é insuficiente"
false,"Os parques estão pichados e perigosos"
false,"O comércio local é caro e limitado"
false,"A segurança é falha em várias regiões"
false,"A coleta de lixo é irregular e atrasada"
false,"Os motoristas são imprudentes e agressivos"
false,"Os serviços digitais são lentos e falhos"
false,"A cidade sofre com vandalismo constante"
false,"Os bairros são inseguros e mal planejados"
false,"O saneamento básico é deficiente"
false,"Os hospitais estão sem estrutura adequada"
false,"Os motoristas não respeitam pedestres"
false,"A segurança pública é ineficiente"
false,"O comércio é caro e desorganizado"
false,"A cidade é barulhenta e poluída"
false,"Os parques estão abandonados e sujos"
false,"Os impostos são altos e mal utilizados"
false,"A coleta seletiva não funciona"
false,"Os serviços públicos são ineficazes"
false,"A iluminação pública é falha em diversos bairros"
false,"A cidade é feia e perigosa"
false,"O trânsito é caótico e perigoso"
false,"Os motoristas são desrespeitosos"
false,"Os hospitais públicos são lentos"
false,"O comércio é fraco e caro"
false,"A segurança é insuficiente"
false,"Os bairros estão abandonados"
false,"A coleta de lixo é irregular"
false,"Os impostos são abusivos"
false,"A cidade sofre com poluição sonora"
false,"Os parques são inseguros"
false,"O transporte público é demorado"
false,"A iluminação é deficiente"
false,"Os serviços públicos são lentos"
false,"O saneamento básico é precário"
false,"Os motoristas não respeitam regras"
false,"Os hospitais estão cheios"
false,"A cidade é perigosa e desorganizada"
false,"O comércio local é desanimado"
false,"A segurança pública é precária"
false,"Os parques estão abandonados"
false,"Os impostos não são aplicados corretamente"
false,"A coleta seletiva é ineficiente"
false,"Os serviços digitais não funcionam"
false,"A iluminação pública é ruim"
false,"O transporte coletivo é caro"
false,"Os motoristas são impacientes"
false,"A cidade é barulhenta e suja"
false,"Os hospitais estão sem médicos"
false,"Os bairros são inseguros e escuros"
false,"Os serviços públicos são ruins"
false,"A segurança é fraca"
false,"O comércio é caro e fraco"
false,"Os parques são sujos e pichados"
false,"A coleta de lixo é atrasada"
false,"Os impostos são altos demais"
false,"Os motoristas não respeitam ciclistas"
false,"A cidade é perigosa e poluída"
false,"O transporte é caro e ineficiente"
false,"A iluminação pública é falha"
false,"Os hospitais estão sem estrutura"
false,"A segurança pública é ineficiente"
false,"Os bairros estão abandonados"
false,"A coleta seletiva não existe"
false,"Os parques são mal conservados"
false,"O comércio local é caro"
false,"Os motoristas são agressivos"
false,"A cidade é desorganizada e suja"
false,"Os impostos não retornam em melhorias"
false,"A segurança é insuficiente"
false,"Os serviços digitais são falhos"
false,"A coleta de lixo é irregular"
false,"O transporte público é deficiente"
false,"Os bairros são inseguros"
false,"Os hospitais são lentos"
false,"A iluminação pública é ruim"
false,"A cidade sofre com vandalismo"
false,"Os parques estão pichados"
false,"O comércio é caro"
false,"A segurança pública é precária"
false,"Os serviços básicos são lentos"
false,"Os motoristas são imprudentes"
false,"A coleta seletiva é ineficiente"
false,"A cidade é barulhenta"
false,"Os hospitais estão cheios"
false,"O transporte é caro"
false,"Os parques são sujos"
false,"A segurança é falha"
false,"Os impostos são altos"
false,"Os bairros são escuros"
false,"A cidade é perigosa"
false,"Os serviços digitais não funcionam bem"
false,"O saneamento básico é precário"
false,"Os motoristas são agressivos"
false,"Os hospitais públicos são ruins"
false,"A coleta de lixo é irregular"
false,"Os parques estão abandonados"
false,"A iluminação pública é insuficiente"
false,"O comércio local é fraco"
false,"A segurança é fraca"
false,"Os bairros são inseguros"
false,"O transporte público é caro"
false,"Os motoristas não respeitam pedestres"
false,"A cidade é suja"
false,"Os hospitais são lentos"
false,"A coleta seletiva não existe"
false,"A iluminação pública é ruim"
false,"A segurança pública é precária"
false,"O comércio é caro"
false,"Os serviços públicos são lentos"
false,"Os bairros estão abandonados"
false,"Os motoristas são imprudentes"
false,"A cidade é desorganizada"
false,"Os parques são sujos"
false,"Os impostos são altos"
false,"A segurança é insuficiente"
false,"A iluminação pública é deficiente"
false,"A coleta de lixo é irregular"
false,"O transporte é caro"
false,"Os serviços digitais são falhos"
false,"A cidade é perigosa"
false,"Os hospitais estão cheios"
false,"Os bairros são inseguros"
false,"O comércio local é fraco"
false,"Os serviços públicos são ruins"
false,"Os parques estão abandonados"
false,"A iluminação pública é ruim"
false,"Os motoristas são imprudentes"
false,"O saneamento básico é precário"
false,"A cidade é barulhenta"
false,"Os impostos são altos"
false,"Os serviços digitais não funcionam"
false,"Os bairros são perigosos"
false,"A segurança é falha"
false,"O transporte coletivo é ruim"
false,"Os hospitais são lentos"
false,"A coleta seletiva não existe"
false,"Os parques estão pichados"
false,"O comércio é caro"
false,"Os motoristas são agressivos"
false,"A cidade é suja"
false,"Os serviços públicos são lentos"
false,"A iluminação pública é ruim"
false,"A segurança pública é precária"
false,"Os bairros estão abandonados"
false,"Os impostos não trazem retorno"
false,"A coleta de lixo é irregular"
false,"O transporte é caro"
false,"Os parques estão sujos"
false,"A cidade é perigosa"
false,"Os serviços digitais são falhos"
false,"Os motoristas são imprudentes"
false,"A iluminação pública é insuficiente"
false,"Os hospitais estão cheios"
false,"A segurança é fraca"
false,"Os bairros são inseguros"
false,"O comércio local é fraco"
false,"Os serviços públicos são ruins"
false,"A cidade é barulhenta e suja"
false,"Os impostos são altos"
false,"A coleta de lixo é irregular"
false,"Os parques estão abandonados"
false,"O transporte público é ruim"
false,"Os motoristas são agressivos"
false,"A segurança pública é ineficiente"
false,"A iluminação pública é deficiente"
false,"Os hospitais são lentos"
false,"A cidade é perigosa e poluída"
false,"Os bairros estão abandonados"
false,"A coleta seletiva não existe"
false,"Os serviços digitais não funcionam"
false,"O comércio é caro"
false,"Os motoristas são imprudentes"
false,"A segurança é falha"
false,"Os hospitais públicos são ruins"
false,"A cidade é suja"
false,"A iluminação pública é ruim"
false,"Os impostos são altos"
false,"Os bairros são inseguros"
false,"O transporte é caro"
false,"Os parques estão sujos"
false,"A segurança pública é precária"
false,"Os serviços públicos são lentos"
false,"A cidade é barulhenta"
true,"A cidade é organizada e tranquila"
true,"Os moradores têm orgulho do lugar onde vivem"
true,"O transporte público é eficiente e limpo"
true,"As ruas são bem sinalizadas e iluminadas"
true,"O comércio local é forte e diversificado"
true,"A cidade tem boa infraestrutura"
true,"Os parques são limpos e bem cuidados"
true,"A coleta de lixo é regular e eficaz"
true,"Os serviços digitais funcionam corretamente"
true,"A segurança pública é eficiente e presente"
true,"Os bairros são arborizados e tranquilos"
true,"O saneamento básico é completo"
true,"Os motoristas respeitam as leis de trânsito"
true,"O transporte alternativo é rápido e acessível"
true,"As escolas públicas têm boa reputação"
true,"A iluminação pública é moderna"
true,"A cidade investe em energia renovável"
true,"O ar é limpo e agradável"
true,"Os impostos são bem aplicados"
true,"A cidade oferece qualidade de vida"
true,"Os serviços públicos são eficazes"
true,"O comércio é próspero e variado"
true,"Os parques têm boa estrutura e segurança"
true,"Os bairros são planejados e bem cuidados"
true,"O transporte coletivo é acessível e confiável"
true,"As praças são bem cuidadas"
true,"A coleta seletiva é eficiente"
true,"Os hospitais são bem equipados"
true,"O trânsito é organizado e tranquilo"
true,"A cidade é referência em sustentabilidade"
true,"Os motoristas dirigem com cuidado"
true,"Os bairros possuem áreas verdes"
true,"Os serviços públicos funcionam bem"
true,"A segurança é prioridade"
true,"A cidade é bonita e bem administrada"
true,"Os parques são espaços limpos e seguros"
true,"O comércio local é acessível e justo"
true,"A coleta de lixo é pontual"
true,"O transporte é eficiente e econômico"
true,"Os moradores são acolhedores"
true,"A cidade oferece lazer e oportunidades"
true,"A iluminação pública cobre toda a região"
true,"O saneamento básico é exemplar"
true,"Os impostos são usados de forma transparente"
true,"Os serviços digitais da prefeitura são rápidos"
true,"Os parques são bons para crianças e idosos"
true,"A cidade é calma e organizada"
true,"O comércio é diversificado"
true,"A coleta seletiva funciona em todos os bairros"
true,"O transporte é confortável e pontual"
true,"Os motoristas respeitam o trânsito"
false,"A cidade é barulhenta e perigosa"
false,"Os hospitais públicos são lentos"
false,"O transporte coletivo é caro e demorado"
false,"Os parques estão sujos e abandonados"
false,"A iluminação pública é insuficiente"
false,"A segurança é falha e ineficiente"
false,"O comércio local é caro e fraco"
false,"A coleta de lixo é irregular e atrasada"
false,"Os motoristas são imprudentes e agressivos"
false,"A cidade é desorganizada e poluída"
false,"Os bairros são inseguros e escuros"
false,"O saneamento básico é deficiente"
false,"Os impostos são altos e sem retorno"
false,"Os serviços digitais não funcionam bem"
false,"O transporte público é ultrapassado"
false,"A segurança pública é negligenciada"
false,"Os parques são perigosos à noite"
false,"Os hospitais estão sem estrutura adequada"
false,"Os bairros estão abandonados"
false,"O comércio é caro e limitado"
false,"Os serviços públicos são lentos"
false,"A cidade sofre com vandalismo"
false,"A coleta seletiva é ineficiente"
false,"A iluminação pública é falha"
false,"O transporte é caro e ineficiente"
false,"Os motoristas não respeitam ciclistas"
false,"Os hospitais estão superlotados"
false,"A segurança é insuficiente"
false,"Os parques estão pichados e sujos"
false,"A cidade é suja e mal cuidada"
false,"Os impostos são injustos e abusivos"
false,"O comércio local é fraco"
false,"Os motoristas são agressivos"
false,"A coleta de lixo é irregular"
false,"A segurança pública é precária"
false,"O transporte público é ruim"
false,"Os hospitais estão sem recursos"
false,"A cidade é perigosa e degradada"
false,"Os bairros são inseguros"
false,"O saneamento básico é precário"
false,"Os serviços digitais são falhos"
false,"A iluminação pública é ruim"
false,"O comércio é caro e desorganizado"
false,"Os motoristas não respeitam regras"
false,"Os hospitais públicos são lentos"
false,"A cidade é barulhenta e suja"
false,"Os parques estão abandonados"
false,"Os impostos são altos"
false,"A coleta seletiva não existe"
false,"O transporte é caro e demorado"
false,"Os bairros estão mal planejados"
false,"A segurança é fraca"
false,"Os serviços públicos são lentos"
false,"A cidade é desorganizada"
false,"Os motoristas são descuidados"
false,"O comércio local é limitado"
false,"Os hospitais estão sem estrutura"
false,"A iluminação pública é deficiente"
false,"Os bairros são perigosos"
false,"O saneamento básico é deficiente"
false,"A coleta de lixo é irregular"
false,"A cidade é suja e perigosa"
false,"Os serviços digitais não funcionam"
false,"A segurança pública é falha"
false,"Os motoristas não respeitam pedestres"
false,"Os parques são pichados"
false,"O comércio é caro"
false,"Os hospitais são lentos"
false,"A iluminação pública é ruim"
false,"Os impostos não são bem aplicados"
false,"A cidade sofre com poluição sonora"
false,"Os bairros estão abandonados"
false,"A coleta seletiva é ineficiente"
false,"O transporte público é deficiente"
false,"A segurança é insuficiente"
false,"Os motoristas são agressivos"
false,"Os parques estão sujos"
false,"Os serviços públicos são lentos"
false,"A cidade é barulhenta"
false,"O comércio local é fraco"
false,"Os hospitais públicos são ruins"
false,"A iluminação pública é insuficiente"
false,"Os bairros são inseguros"
false,"A coleta de lixo é irregular"
false,"A segurança pública é ineficiente"
false,"O transporte é caro"
false,"Os motoristas são imprudentes"
false,"A cidade é perigosa"
false,"Os parques estão abandonados"
false,"A iluminação pública é ruim"
false,"Os impostos são altos"
false,"O comércio é caro"
false,"Os serviços digitais são falhos"
false,"A cidade é suja"
false,"Os motoristas não respeitam regras"
false,"A coleta seletiva não existe"
false,"Os hospitais estão cheios"
false,"A segurança é falha"
false,"O transporte público é ruim"
false,"Os bairros são inseguros"
false,"A cidade é barulhenta e poluída"
false,"A iluminação pública é deficiente"
false,"Os motoristas são agressivos"
false,"Os hospitais públicos são lentos"
false,"A coleta de lixo é irregular"
false,"Os serviços públicos são ruins"
false,"Os impostos são altos"
false,"A cidade é desorganizada"
false,"Os parques estão sujos"
false,"O comércio local é fraco"
false,"A segurança é insuficiente"
false,"Os bairros estão abandonados"
false,"Os motoristas são imprudentes"
false,"A iluminação pública é falha"
false,"O transporte é caro"
false,"Os serviços digitais são lentos"
false,"A cidade é perigosa"
false,"Os hospitais estão sem estrutura"
false,"Os impostos não trazem melhorias"
false,"Os parques estão pichados"
false,"A segurança pública é precária"
false,"Os bairros são inseguros"
false,"A coleta de lixo é irregular"
false,"A iluminação pública é ruim"
false,"Os motoristas não respeitam pedestres"
false,"O comércio é caro"
false,"A cidade é barulhenta"
false,"Os serviços públicos são lentos"
false,"Os hospitais são lentos"
false,"A segurança é fraca"
false,"Os bairros estão mal iluminados"
false,"O transporte coletivo é deficiente"
false,"Os impostos são altos"
false,"A coleta seletiva não existe"
false,"A cidade é suja"
false,"Os motoristas são agressivos"
false,"A segurança pública é ineficiente"
false,"Os serviços digitais são falhos"
false,"Os parques estão sujos"
false,"A iluminação pública é deficiente"
false,"Os bairros são inseguros"
false,"O comércio local é fraco"
false,"O transporte é caro"
false,"A cidade é perigosa"
false,"Os hospitais estão sem recursos"
false,"Os motoristas são imprudentes"
false,"Os serviços públicos são ruins"
false,"A coleta de lixo é irregular"
false,"Os impostos são altos"
false,"A cidade é barulhenta e suja"
false,"Os parques estão pichados"
false,"A iluminação pública é ruim"
false,"A segurança é falha"
false,"O comércio é caro"
false,"Os bairros são perigosos"
false,"A cidade é desorganizada"
false,"Os serviços digitais são lentos"
false,"Os motoristas não respeitam regras"
false,"A coleta seletiva é ineficiente"
false,"Os hospitais públicos são lentos"
false,"O transporte público é ruim"
false,"A cidade é perigosa e poluída"
false,"A segurança pública é precária"
false,"Os bairros estão abandonados"
false,"Os impostos não trazem benefícios"
false,"A iluminação pública é deficiente"
false,"Os parques estão sujos"
false,"A coleta de lixo é irregular"
false,"O comércio local é fraco"
false,"Os serviços digitais não funcionam"
false,"Os motoristas são agressivos"
false,"A cidade é suja"
false,"Os hospitais estão cheios"
false,"A segurança é fraca"
false,"Os impostos são altos"
false,"A coleta seletiva não existe"
false,"A iluminação pública é ruim"
false,"O transporte é caro"
false,"Os parques estão abandonados"
false,"Os motoristas são imprudentes"
false,"Os serviços públicos são lentos"
false,"A cidade é perigosa"
false,"A segurança pública é ineficiente"
false,"Os bairros são inseguros"
false,"Os hospitais públicos são ruins"
false,"O comércio é caro"
false,"A coleta de lixo é irregular"
false,"Os motoristas são agressivos"
false,"Os serviços digitais são falhos"
false,"A iluminação pública é deficiente"
false,"A cidade é barulhenta"
false,"Os bairros estão abandonados"
false,"A segurança é insuficiente"
false,"O transporte público é ruim"
false,"Os hospitais estão lentos"
false,"A coleta seletiva não funciona"
false,"Os parques estão pichados"
false,"Os impostos são altos"
false,"Os motoristas não respeitam pedestres"
false,"A cidade é perigosa e desorganizada"
true,"A cidade tem ótima infraestrutura e limpeza exemplar"
true,"Os moradores são acolhedores e respeitosos"
true,"O transporte público é confortável e confiável"
true,"As praças são bem cuidadas e seguras"
true,"Os parques são bem iluminados e agradáveis"
true,"A cidade oferece qualidade de vida e bem-estar"
true,"O comércio local é ativo e diversificado"
true,"A coleta de lixo é pontual e eficiente"
true,"Os motoristas respeitam as leis de trânsito"
true,"A segurança pública é bem estruturada"
true,"Os bairros são arborizados e tranquilos"
true,"O transporte é rápido e moderno"
true,"Os impostos são aplicados corretamente"
true,"A cidade promove eventos culturais frequentes"
true,"Os serviços públicos são confiáveis e rápidos"
true,"Os moradores colaboram com a limpeza urbana"
true,"A iluminação pública é forte e eficiente"
true,"Os parques são acessíveis e seguros"
true,"A cidade é bem planejada e organizada"
true,"Os motoristas dirigem com prudência"
true,"A coleta seletiva funciona em todos os bairros"
true,"O comércio é de fácil acesso e com bons preços"
true,"A segurança é reforçada em toda a cidade"
true,"A cidade tem boa reputação e turismo crescente"
true,"Os bairros são bem conectados por transporte"
true,"Os hospitais públicos oferecem bom atendimento"
true,"O custo de vida é justo"
true,"As ruas são amplas e bem conservadas"
true,"O ar é puro e o ambiente é saudável"
true,"A cidade investe em tecnologia e inovação"
true,"Os parques são limpos e ideais para passeios"
true,"A coleta de lixo é feita regularmente"
true,"Os moradores demonstram orgulho pela cidade"
true,"A segurança é uma prioridade da gestão"
true,"Os serviços digitais funcionam perfeitamente"
true,"A cidade é moderna e bem administrada"
true,"Os motoristas respeitam pedestres"
true,"Os bairros têm praças agradáveis e iluminadas"
true,"A infraestrutura urbana é de alta qualidade"
true,"O transporte alternativo é prático e barato"
true,"Os hospitais são bem equipados e acessíveis"
true,"O comércio oferece boas oportunidades"
true,"A cidade é limpa e silenciosa"
true,"Os parques são grandes e bem mantidos"
true,"O transporte público é rápido e eficiente"
true,"Os serviços públicos são modernos e ágeis"
true,"A segurança pública atua de forma eficaz"
true,"As calçadas são largas e acessíveis"
true,"Os moradores são educados e solidários"
true,"Os impostos retornam em melhorias visíveis"
true,"O saneamento básico é excelente"
false,"A cidade é suja e desorganizada"
false,"O transporte público é caro e demorado"
false,"Os hospitais estão superlotados"
false,"A segurança pública é ineficiente"
false,"A coleta de lixo é irregular e atrasada"
false,"Os motoristas são agressivos e impacientes"
false,"O comércio local é fraco e caro"
false,"As ruas estão cheias de buracos"
false,"Os parques são sujos e perigosos"
false,"A iluminação pública é deficiente"
false,"A cidade sofre com vandalismo"
false,"Os bairros são inseguros e escuros"
false,"O saneamento básico é precário"
false,"A segurança é falha em vários pontos"
false,"Os serviços públicos são lentos"
false,"A coleta seletiva não existe"
false,"Os motoristas não respeitam pedestres"
false,"O transporte coletivo é ineficiente"
false,"Os hospitais públicos estão sucateados"
false,"A cidade é barulhenta e poluída"
false,"Os bairros estão abandonados"
false,"Os parques estão pichados e mal conservados"
false,"A iluminação pública é ruim"
false,"Os impostos são altos e mal aplicados"
false,"Os motoristas são irresponsáveis"
false,"Os serviços digitais são falhos"
false,"A cidade é perigosa e degradada"
false,"O comércio é caro e desorganizado"
false,"A coleta de lixo é falha"
false,"Os bairros são negligenciados"
false,"A segurança pública é precária"
false,"Os hospitais estão sem estrutura"
false,"Os parques são abandonados"
false,"O transporte é caro e lento"
false,"A cidade é feia e mal planejada"
false,"Os motoristas não respeitam regras"
false,"Os impostos não trazem melhorias"
false,"O saneamento básico é deficiente"
false,"Os serviços públicos são ruins"
false,"A iluminação pública é insuficiente"
false,"A cidade sofre com poluição sonora"
false,"Os bairros são perigosos"
false,"A segurança é fraca"
false,"O transporte alternativo é ruim"
false,"Os parques são sujos"
false,"Os hospitais públicos são lentos"
false,"A coleta seletiva é ineficiente"
false,"O comércio local é caro"
false,"A cidade é desorganizada e perigosa"
false,"Os motoristas são imprudentes"
false,"A segurança pública é ineficaz"
false,"Os bairros estão mal iluminados"
false,"A iluminação pública é falha"
false,"A coleta de lixo é irregular"
false,"O transporte é caro"
false,"Os parques estão pichados"
false,"Os serviços digitais não funcionam bem"
false,"A cidade é barulhenta"
false,"Os motoristas são agressivos"
false,"O comércio é fraco"
false,"Os impostos são altos"
false,"Os hospitais estão cheios"
false,"A segurança é insuficiente"
false,"Os bairros são inseguros"
false,"O transporte público é ruim"
false,"A cidade é suja"
false,"Os serviços públicos são lentos"
false,"Os parques estão abandonados"
false,"A iluminação pública é ruim"
false,"Os motoristas não respeitam ciclistas"
false,"Os impostos não são bem aplicados"
false,"O comércio é caro"
false,"A segurança pública é precária"
false,"Os bairros estão abandonados"
false,"A cidade é desorganizada"
false,"Os serviços digitais são lentos"
false,"Os hospitais públicos são ruins"
false,"A coleta seletiva não existe"
false,"Os motoristas são imprudentes"
false,"Os parques são mal conservados"
false,"Os bairros são perigosos"
false,"A iluminação é deficiente"
false,"Os impostos são injustos"
false,"A cidade é barulhenta e poluída"
false,"A segurança é falha"
false,"Os motoristas não respeitam pedestres"
false,"Os hospitais estão sem estrutura"
false,"O comércio local é fraco"
false,"A coleta de lixo é atrasada"
false,"Os serviços públicos são ineficazes"
false,"A cidade é perigosa"
false,"Os bairros são mal planejados"
false,"A iluminação pública é insuficiente"
false,"O transporte público é deficiente"
false,"Os motoristas são agressivos"
false,"Os parques estão sujos"
false,"A segurança pública é precária"
false,"Os serviços digitais não funcionam"
false,"O comércio é caro"
false,"A cidade é desorganizada e perigosa"
false,"A coleta seletiva é ineficiente"
false,"Os hospitais públicos são lentos"
false,"A segurança é fraca"
false,"Os bairros estão escuros"
false,"O transporte é caro e lento"
false,"Os motoristas são desrespeitosos"
false,"A cidade é suja"
false,"A iluminação pública é ruim"
false,"Os serviços públicos são lentos"
false,"Os impostos são altos"
false,"Os parques estão abandonados"
false,"A segurança pública é ineficiente"
false,"Os motoristas são imprudentes"
false,"O comércio local é caro"
false,"A cidade sofre com vandalismo"
false,"Os bairros são perigosos"
false,"A coleta de lixo é irregular"
false,"O transporte coletivo é ruim"
false,"A iluminação pública é falha"
false,"Os hospitais estão cheios"
false,"Os serviços digitais são lentos"
false,"A cidade é barulhenta"
false,"Os motoristas são agressivos"
false,"Os impostos não trazem benefícios"
false,"Os parques estão pichados"
false,"O comércio é caro e fraco"
false,"Os bairros são inseguros"
false,"A coleta seletiva não existe"
false,"A cidade é desorganizada"
false,"Os motoristas não respeitam regras"
false,"Os hospitais são lentos"
false,"A segurança é fraca"
false,"Os serviços públicos são ruins"
false,"O transporte público é deficiente"
false,"A cidade é perigosa"
false,"Os bairros são mal cuidados"
false,"Os parques estão sujos"
false,"Os motoristas são agressivos"
false,"A coleta de lixo é irregular"
false,"Os impostos são altos"
false,"A iluminação pública é deficiente"
false,"A cidade é barulhenta e poluída"
false,"Os hospitais estão sem estrutura"
false,"Os motoristas não respeitam pedestres"
false,"O comércio local é fraco"
false,"A segurança pública é precária"
false,"Os bairros são inseguros"
false,"O transporte é caro"
false,"A coleta seletiva é ineficiente"
false,"A cidade é desorganizada"
false,"A iluminação pública é ruim"
false,"Os parques estão abandonados"
false,"Os motoristas são imprudentes"
false,"A segurança é insuficiente"
false,"Os serviços digitais não funcionam bem"
false,"O comércio é caro"
true,"A cidade é moderna e bem administrada"
true,"Os moradores são prestativos e gentis"
true,"O transporte público é rápido e acessível"
true,"Os parques são bem cuidados e seguros"
true,"A iluminação pública cobre todas as ruas"
true,"Os bairros são limpos e bem planejados"
true,"A coleta de lixo é eficiente e organizada"
true,"A segurança pública é eficiente"
true,"Os serviços digitais são rápidos e funcionais"
true,"O comércio local é forte e confiável"
true,"As ruas são amplas e bem sinalizadas"
true,"O saneamento básico é completo e eficaz"
true,"A cidade é tranquila e agradável"
true,"Os motoristas respeitam pedestres"
true,"O transporte alternativo é eficiente"
true,"Os impostos são aplicados corretamente"
true,"Os hospitais públicos têm boa estrutura"
true,"Os parques são limpos e agradáveis"
true,"O comércio oferece produtos variados"
true,"A cidade é referência em urbanismo"
true,"Os bairros são arborizados e seguros"
true,"A coleta seletiva funciona perfeitamente"
true,"O transporte público é confortável"
true,"Os serviços públicos são rápidos e eficientes"
true,"A cidade é silenciosa e organizada"
true,"Os moradores são educados e colaborativos"
true,"O comércio é justo e de fácil acesso"
true,"Os parques são espaços de convivência agradáveis"
true,"Os motoristas dirigem com cuidado"
true,"A segurança é reforçada em todos os bairros"
true,"O transporte é confiável e acessível"
true,"A cidade tem ótima infraestrutura"
true,"A iluminação pública é moderna"
true,"Os hospitais públicos oferecem bom atendimento"
true,"Os serviços digitais funcionam sem falhas"
true,"O comércio local é variado e acessível"
true,"A coleta de lixo é feita regularmente"
true,"Os motoristas respeitam ciclistas e pedestres"
true,"A cidade é bonita e bem preservada"
true,"Os parques são frequentados por famílias"
true,"A segurança pública é uma prioridade"
true,"Os serviços públicos são exemplares"
true,"O transporte é ágil e confortável"
true,"Os bairros são bem conectados"
true,"A coleta seletiva cobre toda a cidade"
true,"A cidade investe em energia limpa"
true,"Os impostos retornam em melhorias"
true,"Os motoristas são educados e pacientes"
true,"Os parques são limpos e convidativos"
true,"O comércio é forte e de fácil acesso"
false,"A cidade é desorganizada e poluída"
false,"Os hospitais estão lotados e lentos"
false,"O transporte público é caro e ineficaz"
false,"Os parques estão abandonados e pichados"
false,"A iluminação pública é deficiente"
false,"A segurança pública é ineficiente"
false,"O comércio local é caro e fraco"
false,"A coleta de lixo é irregular e atrasada"
false,"Os motoristas são imprudentes e agressivos"
false,"A cidade é barulhenta e perigosa"
false,"Os bairros são inseguros e escuros"
false,"O saneamento básico é deficiente"
false,"Os impostos são altos e mal administrados"
false,"Os serviços digitais são falhos"
false,"O transporte coletivo é ineficiente"
false,"A segurança é fraca e insuficiente"
false,"Os parques são perigosos e mal cuidados"
false,"Os hospitais estão sem estrutura adequada"
false,"Os bairros estão abandonados"
false,"O comércio é caro e desorganizado"
false,"Os serviços públicos são lentos"
false,"A iluminação pública é falha"
false,"A cidade sofre com vandalismo"
false,"A coleta seletiva não existe"
false,"Os motoristas não respeitam ciclistas"
false,"O transporte é caro e demorado"
false,"Os hospitais públicos são ruins"
false,"Os bairros são mal sinalizados"
false,"A segurança é precária"
false,"O comércio local é fraco"
false,"A cidade é perigosa e degradada"
false,"Os parques são sujos e vazios"
false,"O saneamento básico é precário"
false,"A coleta de lixo é irregular"
false,"Os motoristas são agressivos"
false,"A iluminação pública é ruim"
false,"O transporte público é deficiente"
false,"A segurança pública é negligenciada"
false,"Os hospitais estão sem médicos"
false,"Os bairros são inseguros"
false,"A cidade é barulhenta"
false,"Os serviços digitais não funcionam bem"
false,"Os parques estão pichados"
false,"A coleta seletiva é ineficiente"
false,"Os motoristas não respeitam pedestres"
false,"Os impostos são altos"
false,"O comércio é caro"
false,"A cidade é desorganizada e perigosa"
false,"Os hospitais públicos são lentos"
false,"A segurança é falha"
false,"Os serviços públicos são ruins"
false,"A iluminação pública é insuficiente"
false,"Os bairros são perigosos e escuros"
false,"O transporte é caro e ineficaz"
false,"A cidade é suja e poluída"
false,"Os parques estão abandonados"
false,"Os motoristas são imprudentes"
false,"A coleta de lixo é atrasada"
false,"Os impostos não são bem aplicados"
